SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0
440,Lame MP3 Compression V6,5,0.6225,0.38750625000000005
440,Lame MP3 Compression V7,6,0.65875,0.43395156249999994
440,Lame MP3 Compression V8,7,0.88675,0.7863255625000001
440,Lame MP3 Compression V9,8,0.88925,0.7907655625
440,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
440,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
440,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
440,Lame Constant MP3 Compression Bitrate 64,12,0.52525,0.2758875625
441,Lame MP3 Compression V1,0,0.144,0.020735999999999997
441,Lame MP3 Compression V2,1,0.213,0.045369
441,Lame MP3 Compression V3,2,0.25525,0.06515256249999998
441,Lame MP3 Compression V4,3,0.393,0.154449
441,Lame MP3 Compression V5,4,0.637,0.405769
441,Lame MP3 Compression V6,5,0.78175,0.6111330624999999
441,Lame MP3 Compression V7,6,0.82425,0.6793880625000001
441,Lame MP3 Compression V8,7,0.897,0.804609
441,Lame MP3 Compression V9,8,0.931,0.8667610000000001
441,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
441,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
441,Lame Constant MP3 Compression Bitrate 128,11,0.001,1.0E-6
441,Lame Constant MP3 Compression Bitrate 64,12,0.58025,0.33669006250000005
442,Lame MP3 Compression V1,0,0.107,0.011448999999999999
442,Lame MP3 Compression V2,1,0.166,0.027556000000000004
442,Lame MP3 Compression V3,2,0.23775,0.056525062499999994
442,Lame MP3 Compression V4,3,0.34325,0.1178205625
442,Lame MP3 Compression V5,4,0.54875,0.3011265625
442,Lame MP3 Compression V6,5,0.71625,0.5130140625
442,Lame MP3 Compression V7,6,0.772,0.5959840000000001
442,Lame MP3 Compression V8,7,0.90125,0.8122515625
442,Lame MP3 Compression V9,8,0.946,0.8949159999999999
442,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
442,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
442,Lame Constant MP3 Compression Bitrate 128,11,0.01575,2.480625E-4
442,Lame Constant MP3 Compression Bitrate 64,12,0.6395,0.40896024999999997
443,Lame MP3 Compression V1,0,0.072,0.005183999999999999
443,Lame MP3 Compression V2,1,0.132,0.017424000000000002
443,Lame MP3 Compression V3,2,0.1705,0.029070250000000006
443,Lame MP3 Compression V4,3,0.2695,0.07263025000000001
443,Lame MP3 Compression V5,4,0.4665,0.21762225000000002
443,Lame MP3 Compression V6,5,0.7085,0.50197225
443,Lame MP3 Compression V7,6,0.72575,0.5267130625
443,Lame MP3 Compression V8,7,0.92075,0.8477805624999999
443,Lame MP3 Compression V9,8,0.948,0.898704
443,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
443,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
443,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
443,Lame Constant MP3 Compression Bitrate 64,12,0.571,0.32604099999999997
444,Lame MP3 Compression V1,0,0.051,0.0026009999999999996
444,Lame MP3 Compression V2,1,0.13525,0.0182925625
444,Lame MP3 Compression V3,2,0.2035,0.04141225
444,Lame MP3 Compression V4,3,0.313,0.097969
444,Lame MP3 Compression V5,4,0.5585,0.31192225
444,Lame MP3 Compression V6,5,0.708,0.5012639999999999
444,Lame MP3 Compression V7,6,0.75475,0.5696475625
444,Lame MP3 Compression V8,7,0.9285,0.86211225
444,Lame MP3 Compression V9,8,0.9585,0.9187222500000001
444,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
444,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
444,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
444,Lame Constant MP3 Compression Bitrate 64,12,0.63025,0.3972150625
445,Lame MP3 Compression V1,0,0.0295,8.702499999999999E-4
445,Lame MP3 Compression V2,1,0.10675,0.0113955625
445,Lame MP3 Compression V3,2,0.1475,0.021756249999999998
445,Lame MP3 Compression V4,3,0.266,0.07075600000000001
445,Lame MP3 Compression V5,4,0.44525,0.19824756249999997
445,Lame MP3 Compression V6,5,0.70675,0.4994955625
445,Lame MP3 Compression V7,6,0.66125,0.4372515625
445,Lame MP3 Compression V8,7,0.938,0.8798439999999998
445,Lame MP3 Compression V9,8,0.96775,0.9365400625
445,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
445,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
445,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
445,Lame Constant MP3 Compression Bitrate 64,12,0.61225,0.37485006249999997
446,Lame MP3 Compression V1,0,0.1045,0.01092025
446,Lame MP3 Compression V2,1,0.195,0.038025
446,Lame MP3 Compression V3,2,0.24675,0.0608855625
446,Lame MP3 Compression V4,3,0.36225,0.13122506250000002
446,Lame MP3 Compression V5,4,0.528,0.27878400000000003
446,Lame MP3 Compression V6,5,0.74925,0.5613755625
446,Lame MP3 Compression V7,6,0.78075,0.6095705625000001
446,Lame MP3 Compression V8,7,0.90475,0.8185725625000001
446,Lame MP3 Compression V9,8,0.94825,0.8991780625000001
446,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
446,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
446,Lame Constant MP3 Compression Bitrate 128,11,0.0045,2.0249999999999998E-5
446,Lame Constant MP3 Compression Bitrate 64,12,0.5755,0.33120025000000003
447,Lame MP3 Compression V1,0,0.0525,0.0027562499999999996
447,Lame MP3 Compression V2,1,0.09575,0.0091680625
447,Lame MP3 Compression V3,2,0.1495,0.02235025
447,Lame MP3 Compression V4,3,0.3305,0.10923025000000001
447,Lame MP3 Compression V5,4,0.4815,0.23184224999999997
447,Lame MP3 Compression V6,5,0.7145,0.51051025
447,Lame MP3 Compression V7,6,0.70975,0.5037450625
447,Lame MP3 Compression V8,7,0.81425,0.6630030625000001
447,Lame MP3 Compression V9,8,0.90575,0.8203830625000001
447,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
447,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
447,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
447,Lame Constant MP3 Compression Bitrate 64,12,0.51775,0.26806506250000006
448,Lame MP3 Compression V1,0,0.05275,0.0027825625
448,Lame MP3 Compression V2,1,0.10375,0.0107640625
448,Lame MP3 Compression V3,2,0.20675,0.042745562499999994
448,Lame MP3 Compression V4,3,0.3065,0.09394224999999999
448,Lame MP3 Compression V5,4,0.47575,0.2263380625
448,Lame MP3 Compression V6,5,0.71725,0.5144475625000001
448,Lame MP3 Compression V7,6,0.69425,0.48198306250000006
448,Lame MP3 Compression V8,7,0.94675,0.8963355625
448,Lame MP3 Compression V9,8,0.96675,0.9346055625
448,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
448,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
448,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
448,Lame Constant MP3 Compression Bitrate 64,12,0.5795,0.33582025000000004
449,Lame MP3 Compression V1,0,0.061,0.003721
449,Lame MP3 Compression V2,1,0.115,0.013225
449,Lame MP3 Compression V3,2,0.1665,0.027722250000000004
449,Lame MP3 Compression V4,3,0.24275,0.058927562499999996
449,Lame MP3 Compression V5,4,0.40025,0.1602000625
449,Lame MP3 Compression V6,5,0.6235,0.3887522500000001
449,Lame MP3 Compression V7,6,0.652,0.42510400000000004
449,Lame MP3 Compression V8,7,0.92075,0.8477805624999999
449,Lame MP3 Compression V9,8,0.95925,0.9201605625000001
449,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
449,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
449,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
449,Lame Constant MP3 Compression Bitrate 64,12,0.62325,0.3884405625
450,Lame MP3 Compression V1,0,0.08275,0.0068475625
450,Lame MP3 Compression V2,1,0.12725,0.0161925625
450,Lame MP3 Compression V3,2,0.181,0.032761
450,Lame MP3 Compression V4,3,0.35675,0.12727056250000002
450,Lame MP3 Compression V5,4,0.53625,0.2875640625
450,Lame MP3 Compression V6,5,0.76275,0.5817875625000001
450,Lame MP3 Compression V7,6,0.715,0.5112249999999999
450,Lame MP3 Compression V8,7,0.8215,0.67486225
450,Lame MP3 Compression V9,8,0.88775,0.7881000625000001
450,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
450,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
450,Lame Constant MP3 Compression Bitrate 128,11,0.02275,5.175625E-4
450,Lame Constant MP3 Compression Bitrate 64,12,0.54075,0.29241056249999997
451,Lame MP3 Compression V1,0,0.12925,0.0167055625
451,Lame MP3 Compression V2,1,0.1685,0.028392250000000004
451,Lame MP3 Compression V3,2,0.216,0.046655999999999996
451,Lame MP3 Compression V4,3,0.358,0.128164
451,Lame MP3 Compression V5,4,0.555,0.30802500000000005
451,Lame MP3 Compression V6,5,0.74825,0.5598780624999999
451,Lame MP3 Compression V7,6,0.7315,0.53509225
451,Lame MP3 Compression V8,7,0.888,0.788544
451,Lame MP3 Compression V9,8,0.9445,0.89208025
451,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
451,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
451,Lame Constant MP3 Compression Bitrate 128,11,0.00175,3.0625000000000003E-6
451,Lame Constant MP3 Compression Bitrate 64,12,0.595,0.354025
452,Lame MP3 Compression V1,0,0.05,0.0025000000000000005
452,Lame MP3 Compression V2,1,0.125,0.015625
452,Lame MP3 Compression V3,2,0.18625,0.0346890625
452,Lame MP3 Compression V4,3,0.32975,0.1087350625
452,Lame MP3 Compression V5,4,0.56975,0.3246150625
452,Lame MP3 Compression V6,5,0.7055,0.49773025000000004
452,Lame MP3 Compression V7,6,0.78875,0.6221265624999999
452,Lame MP3 Compression V8,7,0.88825,0.7889880625
452,Lame MP3 Compression V9,8,0.936,0.8760960000000001
452,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
452,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
452,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
452,Lame Constant MP3 Compression Bitrate 64,12,0.5425,0.29430625
453,Lame MP3 Compression V1,0,0.069,0.0047610000000000005
453,Lame MP3 Compression V2,1,0.141,0.019880999999999996
453,Lame MP3 Compression V3,2,0.1495,0.02235025
453,Lame MP3 Compression V4,3,0.30275,0.09165756250000001
453,Lame MP3 Compression V5,4,0.4385,0.19228225
453,Lame MP3 Compression V6,5,0.6465,0.41796225
453,Lame MP3 Compression V7,6,0.6385,0.40768224999999997
453,Lame MP3 Compression V8,7,0.855,0.7310249999999999
453,Lame MP3 Compression V9,8,0.9175,0.84180625
453,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
453,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
453,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
453,Lame Constant MP3 Compression Bitrate 64,12,0.515,0.265225
454,Lame MP3 Compression V1,0,0.0265,7.0225E-4
454,Lame MP3 Compression V2,1,0.0825,0.006806250000000001
454,Lame MP3 Compression V3,2,0.144,0.020735999999999997
454,Lame MP3 Compression V4,3,0.23175,0.05370806250000001
454,Lame MP3 Compression V5,4,0.49275,0.2428025625
454,Lame MP3 Compression V6,5,0.6525,0.42575624999999995
454,Lame MP3 Compression V7,6,0.721,0.519841
454,Lame MP3 Compression V8,7,0.9175,0.84180625
454,Lame MP3 Compression V9,8,0.95125,0.9048765625
454,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
454,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
454,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
454,Lame Constant MP3 Compression Bitrate 64,12,0.5765,0.33235225
455,Lame MP3 Compression V1,0,0.0405,0.00164025
455,Lame MP3 Compression V2,1,0.0985,0.00970225
455,Lame MP3 Compression V3,2,0.14075,0.019810562499999997
455,Lame MP3 Compression V4,3,0.23125,0.053476562500000005
455,Lame MP3 Compression V5,4,0.43675,0.19075056250000003
455,Lame MP3 Compression V6,5,0.646,0.417316
455,Lame MP3 Compression V7,6,0.6105,0.3727102500000001
455,Lame MP3 Compression V8,7,0.913,0.8335690000000001
455,Lame MP3 Compression V9,8,0.9535,0.9091622500000001
455,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
455,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
455,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
455,Lame Constant MP3 Compression Bitrate 64,12,0.55975,0.31332006249999994
456,Lame MP3 Compression V1,0,0.07275,0.0052925624999999995
456,Lame MP3 Compression V2,1,0.16075,0.0258405625
456,Lame MP3 Compression V3,2,0.2095,0.04389025
456,Lame MP3 Compression V4,3,0.361,0.130321
456,Lame MP3 Compression V5,4,0.55475,0.30774756249999996
456,Lame MP3 Compression V6,5,0.69375,0.4812890625
456,Lame MP3 Compression V7,6,0.734,0.538756
456,Lame MP3 Compression V8,7,0.9165,0.83997225
456,Lame MP3 Compression V9,8,0.949,0.9006009999999999
456,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
456,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
456,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
456,Lame Constant MP3 Compression Bitrate 64,12,0.5695,0.32433025
457,Lame MP3 Compression V1,0,0.09975,0.0099500625
457,Lame MP3 Compression V2,1,0.15625,0.0244140625
457,Lame MP3 Compression V3,2,0.19725,0.038907562500000006
457,Lame MP3 Compression V4,3,0.34625,0.1198890625
457,Lame MP3 Compression V5,4,0.52725,0.2779925625
457,Lame MP3 Compression V6,5,0.699,0.48860099999999995
457,Lame MP3 Compression V7,6,0.671,0.45024100000000006
457,Lame MP3 Compression V8,7,0.82825,0.6859980625000001
457,Lame MP3 Compression V9,8,0.8165,0.66667225
457,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
457,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
457,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
457,Lame Constant MP3 Compression Bitrate 64,12,0.5235,0.27405224999999994
458,Lame MP3 Compression V1,0,0.07975,0.0063600625
458,Lame MP3 Compression V2,1,0.10625,0.011289062499999999
458,Lame MP3 Compression V3,2,0.12525,0.0156875625
458,Lame MP3 Compression V4,3,0.3585,0.12852224999999998
458,Lame MP3 Compression V5,4,0.57875,0.33495156249999997
458,Lame MP3 Compression V6,5,0.7025,0.49350625000000004
458,Lame MP3 Compression V7,6,0.705,0.49702499999999994
458,Lame MP3 Compression V8,7,0.85975,0.7391700625000001
458,Lame MP3 Compression V9,8,0.92125,0.8487015625000001
458,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
458,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
458,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
458,Lame Constant MP3 Compression Bitrate 64,12,0.609,0.37088099999999996
459,Lame MP3 Compression V1,0,0.0555,0.00308025
459,Lame MP3 Compression V2,1,0.0965,0.009312250000000001
459,Lame MP3 Compression V3,2,0.16425,0.026978062500000004
459,Lame MP3 Compression V4,3,0.2845,0.08094024999999999
459,Lame MP3 Compression V5,4,0.38425,0.14764806249999998
459,Lame MP3 Compression V6,5,0.65675,0.43132056249999995
459,Lame MP3 Compression V7,6,0.745,0.555025
459,Lame MP3 Compression V8,7,0.9255,0.85655025
459,Lame MP3 Compression V9,8,0.9565,0.9148922500000001
459,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
459,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
459,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
459,Lame Constant MP3 Compression Bitrate 64,12,0.57725,0.33321756250000006
460,Lame MP3 Compression V1,0,0.0675,0.00455625
460,Lame MP3 Compression V2,1,0.1255,0.01575025
460,Lame MP3 Compression V3,2,0.15775,0.0248850625
460,Lame MP3 Compression V4,3,0.32375,0.10481406249999999
460,Lame MP3 Compression V5,4,0.5,0.25
460,Lame MP3 Compression V6,5,0.70875,0.5023265625
460,Lame MP3 Compression V7,6,0.65725,0.4319775625
460,Lame MP3 Compression V8,7,0.90025,0.8104500625
460,Lame MP3 Compression V9,8,0.944,0.8911359999999999
460,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
460,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
460,Lame Constant MP3 Compression Bitrate 128,11,0.0155,2.4024999999999999E-4
460,Lame Constant MP3 Compression Bitrate 64,12,0.61575,0.37914806250000005
461,Lame MP3 Compression V1,0,0.077,0.005929
461,Lame MP3 Compression V2,1,0.11975,0.014340062499999999
461,Lame MP3 Compression V3,2,0.17475,0.030537562499999997
461,Lame MP3 Compression V4,3,0.3485,0.12145224999999998
461,Lame MP3 Compression V5,4,0.53275,0.28382256249999993
461,Lame MP3 Compression V6,5,0.695,0.4830249999999999
461,Lame MP3 Compression V7,6,0.70625,0.49878906250000005
461,Lame MP3 Compression V8,7,0.9035,0.81631225
461,Lame MP3 Compression V9,8,0.943,0.889249
461,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
461,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
461,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
461,Lame Constant MP3 Compression Bitrate 64,12,0.571,0.32604099999999997
462,Lame MP3 Compression V1,0,0.033,0.0010890000000000001
462,Lame MP3 Compression V2,1,0.10925,0.0119355625
462,Lame MP3 Compression V3,2,0.178,0.031684
462,Lame MP3 Compression V4,3,0.27575,0.0760380625
462,Lame MP3 Compression V5,4,0.42825,0.18339806250000001
462,Lame MP3 Compression V6,5,0.639,0.408321
462,Lame MP3 Compression V7,6,0.7095,0.50339025
462,Lame MP3 Compression V8,7,0.9235,0.85285225
462,Lame MP3 Compression V9,8,0.953,0.9082089999999999
462,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
462,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
462,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
462,Lame Constant MP3 Compression Bitrate 64,12,0.58875,0.3466265625
463,Lame MP3 Compression V1,0,0.07975,0.0063600625
463,Lame MP3 Compression V2,1,0.12475,0.0155625625
463,Lame MP3 Compression V3,2,0.195,0.038025
463,Lame MP3 Compression V4,3,0.3155,0.09954025
463,Lame MP3 Compression V5,4,0.53425,0.2854230625
463,Lame MP3 Compression V6,5,0.724,0.524176
463,Lame MP3 Compression V7,6,0.717,0.5140889999999999
463,Lame MP3 Compression V8,7,0.923,0.851929
463,Lame MP3 Compression V9,8,0.95175,0.9058280624999999
463,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
463,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
463,Lame Constant MP3 Compression Bitrate 128,11,0.01075,1.1556249999999998E-4
463,Lame Constant MP3 Compression Bitrate 64,12,0.57475,0.33033756249999996
464,Lame MP3 Compression V1,0,0.06125,0.0037515624999999997
464,Lame MP3 Compression V2,1,0.10575,0.011183062499999999
464,Lame MP3 Compression V3,2,0.15175,0.023028062499999998
464,Lame MP3 Compression V4,3,0.24525,0.0601475625
464,Lame MP3 Compression V5,4,0.50275,0.25275756250000003
464,Lame MP3 Compression V6,5,0.59875,0.3585015625
464,Lame MP3 Compression V7,6,0.679,0.4610410000000001
464,Lame MP3 Compression V8,7,0.9265,0.85840225
464,Lame MP3 Compression V9,8,0.95875,0.9192015625
464,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
464,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
464,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
464,Lame Constant MP3 Compression Bitrate 64,12,0.58025,0.33669006250000005
465,Lame MP3 Compression V1,0,0.1155,0.013340250000000001
465,Lame MP3 Compression V2,1,0.1155,0.013340250000000001
465,Lame MP3 Compression V3,2,0.1475,0.021756249999999998
465,Lame MP3 Compression V4,3,0.3125,0.09765625
465,Lame MP3 Compression V5,4,0.4905,0.24059025
465,Lame MP3 Compression V6,5,0.66325,0.4399005625
465,Lame MP3 Compression V7,6,0.698,0.4872039999999999
465,Lame MP3 Compression V8,7,0.86275,0.7443375625
465,Lame MP3 Compression V9,8,0.893,0.7974490000000001
465,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
465,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
465,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
465,Lame Constant MP3 Compression Bitrate 64,12,0.589,0.346921
466,Lame MP3 Compression V1,0,0.073,0.0053289999999999995
466,Lame MP3 Compression V2,1,0.124,0.015375999999999999
466,Lame MP3 Compression V3,2,0.16925,0.028645562500000003
466,Lame MP3 Compression V4,3,0.2745,0.07535025000000001
466,Lame MP3 Compression V5,4,0.544,0.29593600000000003
466,Lame MP3 Compression V6,5,0.6685,0.44689225
466,Lame MP3 Compression V7,6,0.71825,0.5158830625
466,Lame MP3 Compression V8,7,0.91425,0.8358530625
466,Lame MP3 Compression V9,8,0.94975,0.9020250624999999
466,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
466,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
466,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
466,Lame Constant MP3 Compression Bitrate 64,12,0.5975,0.35700625
467,Lame MP3 Compression V1,0,0.04575,0.0020930625
467,Lame MP3 Compression V2,1,0.104,0.010816
467,Lame MP3 Compression V3,2,0.147,0.021608999999999996
467,Lame MP3 Compression V4,3,0.23525,0.05534256249999999
467,Lame MP3 Compression V5,4,0.477,0.22752899999999998
467,Lame MP3 Compression V6,5,0.627,0.393129
467,Lame MP3 Compression V7,6,0.70425,0.4959680625000001
467,Lame MP3 Compression V8,7,0.91475,0.8367675625
467,Lame MP3 Compression V9,8,0.94725,0.8972825625
467,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
467,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
467,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
467,Lame Constant MP3 Compression Bitrate 64,12,0.59925,0.35910056249999994
468,Lame MP3 Compression V1,0,0.06025,0.0036300624999999996
468,Lame MP3 Compression V2,1,0.115,0.013225
468,Lame MP3 Compression V3,2,0.1655,0.02739025
468,Lame MP3 Compression V4,3,0.2815,0.07924224999999999
468,Lame MP3 Compression V5,4,0.5585,0.31192225
468,Lame MP3 Compression V6,5,0.6535,0.42706225
468,Lame MP3 Compression V7,6,0.75875,0.5757015625
468,Lame MP3 Compression V8,7,0.924,0.8537760000000001
468,Lame MP3 Compression V9,8,0.9585,0.9187222500000001
468,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
468,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
468,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
468,Lame Constant MP3 Compression Bitrate 64,12,0.638,0.407044
469,Lame MP3 Compression V1,0,0.06775,0.0045900625
469,Lame MP3 Compression V2,1,0.12575,0.0158130625
469,Lame MP3 Compression V3,2,0.17575,0.030888062499999997
469,Lame MP3 Compression V4,3,0.30775,0.09471006250000001
469,Lame MP3 Compression V5,4,0.54375,0.29566406249999994
469,Lame MP3 Compression V6,5,0.71075,0.5051655625
469,Lame MP3 Compression V7,6,0.717,0.5140889999999999
469,Lame MP3 Compression V8,7,0.88575,0.7845530625000001
469,Lame MP3 Compression V9,8,0.93225,0.8690900625000001
469,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
469,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
469,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
469,Lame Constant MP3 Compression Bitrate 64,12,0.623,0.388129
470,Lame MP3 Compression V1,0,0.07175,0.005148062499999999
470,Lame MP3 Compression V2,1,0.1465,0.02146225
470,Lame MP3 Compression V3,2,0.21875,0.0478515625
470,Lame MP3 Compression V4,3,0.319,0.101761
470,Lame MP3 Compression V5,4,0.52175,0.27222306250000006
470,Lame MP3 Compression V6,5,0.703,0.49420899999999995
470,Lame MP3 Compression V7,6,0.687,0.4719690000000001
470,Lame MP3 Compression V8,7,0.9435,0.89019225
470,Lame MP3 Compression V9,8,0.966,0.933156
470,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
470,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
470,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
470,Lame Constant MP3 Compression Bitrate 64,12,0.57325,0.32861556250000007
471,Lame MP3 Compression V1,0,0.0095,9.025E-5
471,Lame MP3 Compression V2,1,0.1065,0.01134225
471,Lame MP3 Compression V3,2,0.17625,0.031064062499999996
471,Lame MP3 Compression V4,3,0.294,0.08643599999999999
471,Lame MP3 Compression V5,4,0.4665,0.21762225000000002
471,Lame MP3 Compression V6,5,0.6175,0.38130625000000007
471,Lame MP3 Compression V7,6,0.72125,0.5202015624999999
471,Lame MP3 Compression V8,7,0.907,0.8226490000000001
471,Lame MP3 Compression V9,8,0.95125,0.9048765625
471,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
471,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
471,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
471,Lame Constant MP3 Compression Bitrate 64,12,0.5355,0.28676025
472,Lame MP3 Compression V1,0,0.0445,0.00198025
472,Lame MP3 Compression V2,1,0.11825,0.013983062499999999
472,Lame MP3 Compression V3,2,0.18975,0.036005062500000004
472,Lame MP3 Compression V4,3,0.28025,0.0785400625
472,Lame MP3 Compression V5,4,0.429,0.18404099999999998
472,Lame MP3 Compression V6,5,0.65725,0.4319775625
472,Lame MP3 Compression V7,6,0.6805,0.46308024999999997
472,Lame MP3 Compression V8,7,0.93025,0.8653650625
472,Lame MP3 Compression V9,8,0.95675,0.9153705624999999
472,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
472,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
472,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
472,Lame Constant MP3 Compression Bitrate 64,12,0.578,0.33408399999999994
473,Lame MP3 Compression V1,0,0.07875,0.0062015625000000005
473,Lame MP3 Compression V2,1,0.1365,0.018632250000000003
473,Lame MP3 Compression V3,2,0.205,0.04202499999999999
473,Lame MP3 Compression V4,3,0.3755,0.14100025
473,Lame MP3 Compression V5,4,0.58575,0.3431030625
473,Lame MP3 Compression V6,5,0.7805,0.60918025
473,Lame MP3 Compression V7,6,0.73725,0.5435375625
473,Lame MP3 Compression V8,7,0.91175,0.8312880624999999
473,Lame MP3 Compression V9,8,0.9525,0.90725625
473,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
473,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
473,Lame Constant MP3 Compression Bitrate 128,11,0.003,9.0E-6
473,Lame Constant MP3 Compression Bitrate 64,12,0.56375,0.3178140625
474,Lame MP3 Compression V1,0,0.03475,0.0012075625000000003
474,Lame MP3 Compression V2,1,0.1195,0.01428025
474,Lame MP3 Compression V3,2,0.1675,0.028056250000000005
474,Lame MP3 Compression V4,3,0.26175,0.06851306249999999
474,Lame MP3 Compression V5,4,0.41975,0.17619006250000002
474,Lame MP3 Compression V6,5,0.64425,0.4150580625
474,Lame MP3 Compression V7,6,0.72775,0.5296200625
474,Lame MP3 Compression V8,7,0.918,0.842724
474,Lame MP3 Compression V9,8,0.95275,0.9077325625
474,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
474,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
