SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0,PEAQ_OBJECTIVE_DIFFERENCE VARIANCE,COMPRESSION_RATIO,COMPRESSION_RATIO ^ 2.0,COMPRESSION_RATIO VARIANCE
250,Lame Constant MP3 Compression Bitrate 64,12,0.59,0.34809999999999997,0.0,0.08603815091303507,0.007402563412534198,0.0
251,Lame MP3 Compression V1,0,0.05125,0.0026265624999999996,0.0,0.15132666887155796,0.02289976071176215,0.0
251,Lame MP3 Compression V2,1,0.1,0.010000000000000002,0.0,0.13468329581461844,0.018139590171488015,0.0
251,Lame MP3 Compression V3,2,0.12575,0.0158130625,0.0,0.1262335833395568,0.015934917562744833,0.0
251,Lame MP3 Compression V4,3,0.30875,0.09532656250000002,0.0,0.11061441785535202,0.01223554943747842,0.0
251,Lame MP3 Compression V5,4,0.51525,0.26548256249999996,0.0,0.09486722642455538,0.008999790649487858,0.0
251,Lame MP3 Compression V6,5,0.7285,0.5307122500000001,0.0,0.0814245020324119,0.00662994953122625,0.0
251,Lame MP3 Compression V7,6,0.73025,0.5332650624999999,0.0,0.07431906199656464,0.005523322976049219,0.0
251,Lame MP3 Compression V8,7,0.91175,0.8312880624999999,0.0,0.06631744033457447,0.004398002892529845,0.0
251,Lame MP3 Compression V9,8,0.9545,0.9110702500000001,0.0,0.054101631263936155,0.002926986505418914,0.0
251,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
251,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
251,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
251,Lame Constant MP3 Compression Bitrate 64,12,0.606,0.367236,0.0,0.08603343610971824,0.0074017521288449704,0.0
252,Lame MP3 Compression V1,0,0.07075,0.005005562499999999,0.0,0.15055851319200692,0.02266786589458772,0.0
252,Lame MP3 Compression V2,1,0.13775,0.018975062500000004,0.0,0.13314698445551632,0.017728119469597504,0.0
252,Lame MP3 Compression V3,2,0.16725,0.027972562500000003,0.0,0.12495332387363839,0.01561333314707037,0.0
252,Lame MP3 Compression V4,3,0.35525,0.1262025625,0.0,0.10984626217580096,0.0120662013139948,0.0
252,Lame MP3 Compression V5,4,0.534,0.285156,0.0,0.09563538210410644,0.009146126310198443,0.0
252,Lame MP3 Compression V6,5,0.7185,0.51624225,0.0,0.08219265771196296,0.006755632981755905,0.0
252,Lame MP3 Compression V7,6,0.67875,0.46070156249999994,0.0,0.07566333443577898,0.005724940177940538,0.0
252,Lame MP3 Compression V8,7,0.83825,0.7026630625000001,0.0,0.06593336249479895,0.004347208289870561,0.0
252,Lame MP3 Compression V9,8,0.90775,0.8240100624999999,0.0,0.052714683509191194,0.0027788378574741942,0.0
252,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
252,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
252,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
252,Lame Constant MP3 Compression Bitrate 64,12,0.603,0.36360899999999996,0.0,0.08603343610971824,0.0074017521288449704,0.0
253,Lame MP3 Compression V1,0,0.075,0.005625,0.0,0.14665593905630978,0.021507964460488048,0.0
253,Lame MP3 Compression V2,1,0.09425,0.0088830625,0.0,0.13027935919502184,0.016972711432265523,0.0
253,Lame MP3 Compression V3,2,0.1895,0.03591025,0.0,0.12294656224220636,0.015115857167176724,0.0
253,Lame MP3 Compression V4,3,0.331,0.109561,0.0,0.10876982146676308,0.011830874061911514,0.0
253,Lame MP3 Compression V5,4,0.5615,0.31528225,0.0,0.09202660175783438,0.008468895431095046,0.0
253,Lame MP3 Compression V6,5,0.716,0.512656,0.0,0.08066076648097037,0.006506159249297633,0.0
253,Lame MP3 Compression V7,6,0.77375,0.5986890625000001,0.0,0.071494770289951,0.005111502178812861,0.0
253,Lame MP3 Compression V8,7,0.8925,0.79655625,0.0,0.06281762722911935,0.003946054290696597,0.0
253,Lame MP3 Compression V9,8,0.902,0.813604,0.0,0.051115705425251304,0.0026128153411210655,0.0
253,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
253,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
253,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
253,Lame Constant MP3 Compression Bitrate 64,12,0.5505,0.30305024999999997,0.0,0.08603815091303507,0.007402563412534198,0.0
254,Lame MP3 Compression V1,0,0.087,0.007568999999999999,0.0,0.14799799426017007,0.021903406305033336,0.0
254,Lame MP3 Compression V2,1,0.1695,0.028730250000000002,0.0,0.13084251741686315,0.017119764363982135,0.0
254,Lame MP3 Compression V3,2,0.2175,0.04730625,0.0,0.12341701251453628,0.015231758978013205,0.0
254,Lame MP3 Compression V4,3,0.33075,0.10939556249999999,0.0,0.1108704697485357,0.012292261062260971,0.0
254,Lame MP3 Compression V5,4,0.552,0.30470400000000003,0.0,0.09473920047796354,0.008975516107203768,0.0
254,Lame MP3 Compression V6,5,0.72725,0.5288925624999999,0.0,0.08219265771196296,0.006755632981755905,0.0
254,Lame MP3 Compression V7,6,0.7315,0.53509225,0.0,0.07566333443577898,0.005724940177940538,0.0
254,Lame MP3 Compression V8,7,0.93375,0.8718890625,0.0,0.061452454364084454,0.0037764041473698825,0.0
254,Lame MP3 Compression V9,8,0.9605,0.9225602500000001,0.0,0.05077295665254825,0.002577893127241544,0.0
254,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
254,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
254,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
254,Lame Constant MP3 Compression Bitrate 64,12,0.5925,0.35105625,0.0,0.08603343610971824,0.0074017521288449704,0.0
255,Lame MP3 Compression V1,0,0.0275,7.5625E-4,0.0,0.1586328407459084,0.025164378163116733,0.0
255,Lame MP3 Compression V2,1,0.1165,0.013572250000000001,0.0,0.13223477171577264,0.017486034850722504,0.0
255,Lame MP3 Compression V3,2,0.152,0.023104,0.0,0.12441312163276945,0.015478624834410286,0.0
255,Lame MP3 Compression V4,3,0.2515,0.06325225,0.0,0.11194736681298312,0.012532212936360594,0.0
255,Lame MP3 Compression V5,4,0.392,0.15366400000000002,0.0,0.09923718542810295,0.009848018971691687,0.0
255,Lame MP3 Compression V6,5,0.68775,0.4730000625,0.0,0.08518265793520659,0.007256085212906414,0.0
255,Lame MP3 Compression V7,6,0.73775,0.5442750625,0.0,0.07571112853781992,0.00573217498447029,0.0
255,Lame MP3 Compression V8,7,0.88775,0.7881000625000001,0.0,0.060862214708368556,0.0037042091792075537,0.0
255,Lame MP3 Compression V9,8,0.9305,0.86583025,0.0,0.05112079764535742,0.002613335951897581,0.0
255,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
255,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
255,Lame Constant MP3 Compression Bitrate 128,11,0.01025,1.0506250000000001E-4,0.0,0.17207630182607014,0.02961025365013679,0.0
255,Lame Constant MP3 Compression Bitrate 64,12,0.5985,0.35820225000000006,0.0,0.08603815091303507,0.007402563412534198,0.0
256,Lame MP3 Compression V1,0,0.057,0.003249,0.0,0.15670375862841535,0.024556067968272657,0.0
256,Lame MP3 Compression V2,1,0.11625,0.013514062500000002,0.0,0.1349393477078021,0.01820862755980712,0.0
256,Lame MP3 Compression V3,2,0.17775,0.0315950625,0.0,0.1252093757668221,0.015677387779917253,0.0
256,Lame MP3 Compression V4,3,0.2775,0.07700625000000001,0.0,0.11368704057355625,0.012924743194373424,0.0
256,Lame MP3 Compression V5,4,0.407,0.165649,0.0,0.09960418644845355,0.009920993958058297,0.0
256,Lame MP3 Compression V6,5,0.661,0.43692100000000006,0.0,0.08680159178926929,0.0075345163371509415,0.0
256,Lame MP3 Compression V7,6,0.69625,0.48476406250000004,0.0,0.0793120739136465,0.006290405068483726,0.0
256,Lame MP3 Compression V8,7,0.93875,0.8812515624999999,0.0,0.06567731060161526,0.004313509127861044,0.0
256,Lame MP3 Compression V9,8,0.96275,0.9268875625,0.0,0.05396827090290299,0.0029125742642491254,0.0
256,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
256,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
256,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
256,Lame Constant MP3 Compression Bitrate 64,12,0.56475,0.31894256249999997,0.0,0.08603343610971824,0.0074017521288449704,0.0
257,Lame MP3 Compression V1,0,0.0605,0.00366025,0.0,0.1517107467113335,0.02301615066771039,0.0
257,Lame MP3 Compression V2,1,0.10625,0.011289062499999999,0.0,0.13442724392143474,0.01807068390831291,0.0
257,Lame MP3 Compression V3,2,0.1405,0.019740250000000004,0.0,0.12597753144637314,0.015870338429321933,0.0
257,Lame MP3 Compression V4,3,0.2405,0.057840249999999996,0.0,0.11240678110763781,0.0126352844389804,0.0
257,Lame MP3 Compression V5,4,0.52025,0.27066006249999996,0.0,0.09499525237114721,0.00902409797305795,0.0
257,Lame MP3 Compression V6,5,0.68325,0.46683056250000005,0.0,0.08436909880402428,0.007118144833003211,0.0
257,Lame MP3 Compression V7,6,0.68075,0.46342056249999997,0.0,0.07623945119544227,0.005812453918582225,0.0
257,Lame MP3 Compression V8,7,0.92475,0.8551625624999999,0.0,0.06170850625726814,0.0038079397445033012,0.0
257,Lame MP3 Compression V9,8,0.95375,0.9096390624999999,0.0,0.051610459719836556,0.0026636395524928715,0.0
257,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
257,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
257,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
257,Lame Constant MP3 Compression Bitrate 64,12,0.59675,0.3561105625,0.0,0.08603343610971824,0.0074017521288449704,0.0
258,Lame MP3 Compression V1,0,0.08425,0.007098062500000001,0.0,0.14697378668743533,0.021601293973243743,0.0
258,Lame MP3 Compression V2,1,0.12075,0.0145805625,0.0,0.12956225795094473,0.01678637868534714,0.0
258,Lame MP3 Compression V3,2,0.168,0.028224000000000003,0.0,0.12213675304861785,0.01491738644525906,0.0
258,Lame MP3 Compression V4,3,0.38675,0.14957556249999998,0.0,0.10779784703033148,0.011620375824374744,0.0
258,Lame MP3 Compression V5,4,0.56175,0.3155630625,0.0,0.09179460370635116,0.008426249269606058,0.0
258,Lame MP3 Compression V6,5,0.7525,0.5662562499999999,0.0,0.07924806094035058,0.00628025516280552,0.0
258,Lame MP3 Compression V7,6,0.75,0.5625,0.0,0.07143847819824818,0.005103456167281581,0.0
258,Lame MP3 Compression V8,7,0.90275,0.8149575625000001,0.0,0.062092584097043664,0.0038554889998484395,0.0
258,Lame MP3 Compression V9,8,0.945,0.893025,0.0,0.04924731412232879,0.002425297948263325,0.0
258,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
258,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
258,Lame Constant MP3 Compression Bitrate 128,11,0.0135,1.8224999999999998E-4,0.0,0.17206687221943648,0.029607008515379882,0.0
258,Lame Constant MP3 Compression Bitrate 64,12,0.58825,0.3460380625000001,0.0,0.08603343610971824,0.0074017521288449704,0.0
259,Lame MP3 Compression V1,0,0.0575,0.00330625,0.0,0.14836692501196672,0.022012744437506556,0.0
259,Lame MP3 Compression V2,1,0.1025,0.010506249999999998,0.0,0.13125706545539725,0.017228417231962438,0.0
259,Lame MP3 Compression V3,2,0.15625,0.0244140625,0.0,0.1236798419374879,0.015296703301681992,0.0
259,Lame MP3 Compression V4,3,0.3295,0.10857025000000001,0.0,0.10754768864129383,0.01156650533208468,0.0
259,Lame MP3 Compression V5,4,0.54725,0.2994825625,0.0,0.09385980099603826,0.008809662243015905,0.0
259,Lame MP3 Compression V6,5,0.71025,0.5044550625,0.0,0.08212732587153347,0.006744897654809051,0.0
259,Lame MP3 Compression V7,6,0.681,0.4637610000000001,0.0,0.07497784884253837,0.005621677817054533,0.0
259,Lame MP3 Compression V8,7,0.89375,0.7987890625,0.0,0.06416197333713552,0.00411675882251529,0.0
259,Lame MP3 Compression V9,8,0.934,0.8723560000000001,0.0,0.052704478098361325,0.0027777620116206485,0.0
259,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
259,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
259,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
259,Lame Constant MP3 Compression Bitrate 64,12,0.5665,0.32092225,0.0,0.08603815091303507,0.007402563412534198,0.0
260,Lame MP3 Compression V1,0,0.08725,0.007612562499999999,0.0,0.14763364531668516,0.021795693229492794,0.0
260,Lame MP3 Compression V2,1,0.11525,0.013282562500000001,0.0,0.13125706545539725,0.017228417231962438,0.0
260,Lame MP3 Compression V3,2,0.15825,0.0250430625,0.0,0.12416869506767561,0.015417864834809409,0.0
260,Lame MP3 Compression V4,3,0.26925,0.0724955625,0.0,0.11243621994317082,0.012641903555109085,0.0
260,Lame MP3 Compression V5,4,0.5,0.25,0.0,0.0950819338215075,0.00904057413923753,0.0
260,Lame MP3 Compression V6,5,0.67975,0.4620600625,0.0,0.08432716495737812,0.00711107074974886,0.0
260,Lame MP3 Compression V7,6,0.69375,0.4812890625,0.0,0.07589444846164031,0.0057599673072965775,0.0
260,Lame MP3 Compression V8,7,0.8985,0.8073022499999999,0.0,0.06599517257533939,0.004355362803248828,0.0
260,Lame MP3 Compression V9,8,0.95125,0.9048765625,0.0,0.053631262157675504,0.0028763122806253166,0.0
260,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
260,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
260,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
260,Lame Constant MP3 Compression Bitrate 64,12,0.62,0.3844,0.0,0.08603815091303507,0.007402563412534198,0.0
261,Lame MP3 Compression V1,0,0.08375,0.007014062500000001,0.0,0.12710051940116102,0.01615454203204491,0.0
261,Lame MP3 Compression V2,1,0.1425,0.020306249999999998,0.0,0.11329055912007333,0.012834750785738829,0.0
261,Lame MP3 Compression V3,2,0.18625,0.0346890625,0.0,0.10693553315001528,0.011435208250078016,0.0
261,Lame MP3 Compression V4,3,0.3945,0.15563025000000003,0.0,0.09410326917201345,0.008855425268860417,0.0
261,Lame MP3 Compression V5,4,0.595,0.354025,0.0,0.08188206538344027,0.0067046726314579875,0.0
261,Lame MP3 Compression V6,5,0.73675,0.5428005625,0.0,0.071982890314696,0.005181536498057555,0.0
261,Lame MP3 Compression V7,6,0.75075,0.5636255625000001,0.0,0.06709440879926673,0.004501659692123121,0.0
261,Lame MP3 Compression V8,7,0.8915,0.79477225,0.0,0.05340666055606477,0.0028522713917507247,0.0
261,Lame MP3 Compression V9,8,0.9375,0.87890625,0.0,0.04276912109176087,0.0018291977189617045,0.0
261,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43018637335777576,0.18506031582271565,0.0
261,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34414909868622057,0.11843860212653798,0.0
261,Lame Constant MP3 Compression Bitrate 128,11,0.0045,2.0249999999999998E-5,0.0,0.17207454934311028,0.029609650531634495,0.0
261,Lame Constant MP3 Compression Bitrate 64,12,0.60875,0.37057656250000004,0.0,0.08603727467155514,0.007402412632908624,0.0
262,Lame MP3 Compression V1,0,0.125,0.015625,0.0,0.14470052653555898,0.020938242379668008,0.0
262,Lame MP3 Compression V2,1,0.18,0.0324,0.0,0.1280795201091772,0.016404363471397124,0.0
262,Lame MP3 Compression V3,2,0.23075,0.0532455625,0.0,0.1212355762865494,0.014698064957531742,0.0
262,Lame MP3 Compression V4,3,0.334,0.11155600000000002,0.0,0.10925867459695078,0.011937457974682378,0.0
262,Lame MP3 Compression V5,4,0.519,0.269361,0.0,0.09227102832292823,0.008513942667770624,0.0
262,Lame MP3 Compression V6,5,0.725,0.525625,0.0,0.08114961961115807,0.006585260763035651,0.0
262,Lame MP3 Compression V7,6,0.75025,0.5628750625,0.0,0.0746112089948976,0.005566832507680287,0.0
262,Lame MP3 Compression V8,7,0.89,0.7921,0.0,0.06623959914043324,0.004387684494285285,0.0
262,Lame MP3 Compression V9,8,0.9395,0.88266025,0.0,0.05283687582112049,0.002791735446536507,0.0
262,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
262,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
262,Lame Constant MP3 Compression Bitrate 128,11,0.00975,9.50625E-5,0.0,0.17207630182607014,0.02961025365013679,0.0
262,Lame Constant MP3 Compression Bitrate 64,12,0.60025,0.36030006249999996,0.0,0.08603815091303507,0.007402563412534198,0.0
264,Lame MP3 Compression V1,0,0.07525,0.005662562499999999,0.0,0.1523508764442927,0.023210789553344144,0.0
264,Lame MP3 Compression V2,1,0.148,0.021903999999999996,0.0,0.1349393477078021,0.01820862755980712,0.0
264,Lame MP3 Compression V3,2,0.17975,0.0323100625,0.0,0.12776989469865893,0.01632514599130639,0.0
264,Lame MP3 Compression V4,3,0.278,0.07728400000000002,0.0,0.11343098868037256,0.012866589193006808,0.0
264,Lame MP3 Compression V5,4,0.4565,0.20839225000000003,0.0,0.09640353778365748,0.009293642097205077,0.0
264,Lame MP3 Compression V6,5,0.70275,0.49385756249999996,0.0,0.08449712475061613,0.007139764091121185,0.0
264,Lame MP3 Compression V7,6,0.6635,0.44023225,0.0,0.07777576255454438,0.006049069240940868,0.0
264,Lame MP3 Compression V8,7,0.88425,0.7818980624999999,0.0,0.06785375169367658,0.004604131618907117,0.0
264,Lame MP3 Compression V9,8,0.934,0.8723560000000001,0.0,0.05687552677342608,0.0032348255457547073,0.0
264,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
264,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
264,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
264,Lame Constant MP3 Compression Bitrate 64,12,0.596,0.355216,0.0,0.08603343610971824,0.0074017521288449704,0.0
265,Lame MP3 Compression V1,0,0.06475,0.0041925625,0.0,0.15105561722799907,0.022817799496131767,0.0
265,Lame MP3 Compression V2,1,0.0785,0.00616225,0.0,0.13419018423652343,0.018007005545432102,0.0
265,Lame MP3 Compression V3,2,0.1525,0.02325625,0.0,0.1266129607186141,0.01603084182193332,0.0
265,Lame MP3 Compression V4,3,0.284,0.08065599999999999,0.0,0.11439163246392162,0.013085445577760925,0.0
265,Lame MP3 Compression V5,4,0.5255,0.27615025,0.0,0.0965484932120706,0.009321611541521242,0.0
265,Lame MP3 Compression V6,5,0.6415,0.4115222499999999,0.0,0.08616036419558198,0.007423608358315326,0.0
265,Lame MP3 Compression V7,6,0.753,0.567009,0.0,0.07644440823310147,0.005843747550109073,0.0
265,Lame MP3 Compression V8,7,0.92625,0.8579390625000001,0.0,0.0630620537942132,0.0039768226287442395,0.0
265,Lame MP3 Compression V9,8,0.95625,0.9144140625000001,0.0,0.05455804621698968,0.0029765804070151823,0.0
265,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
265,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
265,Lame Constant MP3 Compression Bitrate 128,11,0.00975,9.50625E-5,0.0,0.17207630182607014,0.02961025365013679,0.0
265,Lame Constant MP3 Compression Bitrate 64,12,0.594,0.352836,0.0,0.08603815091303507,0.007402563412534198,0.0
266,Lame MP3 Compression V1,0,0.044,0.0019359999999999998,0.0,0.14616708592612207,0.021364817008134352,0.0
266,Lame MP3 Compression V2,1,0.1635,0.026732250000000003,0.0,0.12881279980445876,0.01659273739346357,0.0
266,Lame MP3 Compression V3,2,0.20525,0.04212756249999999,0.0,0.1212355762865494,0.014698064957531742,0.0
266,Lame MP3 Compression V4,3,0.341,0.11628100000000002,0.0,0.10999195429223232,0.012098230009024526,0.0
266,Lame MP3 Compression V5,4,0.57875,0.33495156249999997,0.0,0.09263766817056901,0.008581737564080455,0.0
266,Lame MP3 Compression V6,5,0.6795,0.46172025,0.0,0.08286060556681502,0.006865879954899295,0.0
266,Lame MP3 Compression V7,6,0.75375,0.5681390625,0.0,0.07314464960433449,0.0053501397657408694,0.0
266,Lame MP3 Compression V8,7,0.93325,0.8709555625000001,0.0,0.06025114829563393,0.0036302008709424714,0.0
266,Lame MP3 Compression V9,8,0.96175,0.9249630624999999,0.0,0.050056523643177954,0.0025056555592400335,0.0
266,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
266,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
266,Lame Constant MP3 Compression Bitrate 128,11,0.004,1.6E-5,0.0,0.17207630182607014,0.02961025365013679,0.0
266,Lame Constant MP3 Compression Bitrate 64,12,0.5915,0.34987225000000005,0.0,0.08603815091303507,0.007402563412534198,0.0
267,Lame MP3 Compression V1,0,0.07975,0.0063600625,0.0,0.1456935272215169,0.021226603874246887,0.0
267,Lame MP3 Compression V2,1,0.0885,0.007832249999999999,0.0,0.12930620605776105,0.01672009492505216,0.0
267,Lame MP3 Compression V3,2,0.1115,0.01243225,0.0,0.12162464926225049,0.014792555308165449,0.0
267,Lame MP3 Compression V4,3,0.28925,0.0836655625,0.0,0.11010231406898464,0.012122519563345334,0.0
267,Lame MP3 Compression V5,4,0.52925,0.2801055625,0.0,0.09153855181316747,0.008379306468051946,0.0
267,Lame MP3 Compression V6,5,0.645,0.41602500000000003,0.0,0.08385699501765691,0.007031995613391335,0.0
267,Lame MP3 Compression V7,6,0.77525,0.6010125625,0.0,0.07086236143858489,0.005021474268652642,0.0
267,Lame MP3 Compression V8,7,0.90725,0.8231025625,0.0,0.056843520286778124,0.003231185798593356,0.0
267,Lame MP3 Compression V9,8,0.94125,0.8859515625000001,0.0,0.048004395557499656,0.002304421992840893,0.0
267,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
267,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
267,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
267,Lame Constant MP3 Compression Bitrate 64,12,0.62375,0.38906406250000003,0.0,0.08603343610971824,0.0074017521288449704,0.0
268,Lame MP3 Compression V1,0,0.0735,0.005402249999999999,0.0,0.13956756866858813,0.019479106224061064,0.0
268,Lame MP3 Compression V2,1,0.129,0.016641,0.0,0.12025787002617401,0.014461955303232162,0.0
268,Lame MP3 Compression V3,2,0.1765,0.031152249999999996,0.0,0.10913646131440385,0.01191076718823037,0.0
268,Lame MP3 Compression V4,3,0.33125,0.1097265625,0.0,0.0950819338215075,0.00904057413923753,0.0
268,Lame MP3 Compression V5,4,0.60275,0.3633075625,0.0,0.08163847274134577,0.006664840231539456,0.0
268,Lame MP3 Compression V6,5,0.63,0.39690000000000003,0.0,0.06990599761684099,0.004886848502805779,0.0
268,Lame MP3 Compression V7,6,0.73425,0.5391230625,0.0,0.06196213425129088,0.0038393060809749943,0.0
268,Lame MP3 Compression V8,7,0.78125,0.6103515625,0.0,0.05096293882206764,0.0025972211333818093,0.0
268,Lame MP3 Compression V9,8,0.86625,0.7503890624999999,0.0,0.039861898990721976,0.0015889709911465217,0.0
268,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
268,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
268,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
268,Lame Constant MP3 Compression Bitrate 64,12,0.55525,0.30830256250000004,0.0,0.08603815091303507,0.007402563412534198,0.0
269,Lame MP3 Compression V1,0,0.051,0.0026009999999999996,0.0,0.15619332124186494,0.024396353600564417,0.0
269,Lame MP3 Compression V2,1,0.108,0.011663999999999999,0.0,0.13634908780539848,0.018591073745364263,0.0
269,Lame MP3 Compression V3,2,0.15825,0.0250430625,0.0,0.12751520324335858,0.016260127058195045,0.0
269,Lame MP3 Compression V4,3,0.235,0.055224999999999996,0.0,0.11548063586898538,0.013335777260705194,0.0
269,Lame MP3 Compression V5,4,0.438,0.191844,0.0,0.09960524911981222,0.009921205652219853,0.0
269,Lame MP3 Compression V6,5,0.58475,0.3419325625,0.0,0.089875173370319,0.008077546788344898,0.0
269,Lame MP3 Compression V7,6,0.67175,0.45124806249999994,0.0,0.0812333297770191,0.0065988538666619375,0.0
269,Lame MP3 Compression V8,7,0.91425,0.8358530625,0.0,0.06503787474661261,0.0042299251515560705,0.0
269,Lame MP3 Compression V9,8,0.9475,0.89775625,0.0,0.05439026992425051,0.0029583014624328294,0.0
269,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
269,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
269,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
269,Lame Constant MP3 Compression Bitrate 64,12,0.5395,0.29106024999999996,0.0,0.08603435399551905,0.0074019100674262844,0.0
270,Lame MP3 Compression V1,0,0.0785,0.00616225,0.0,0.14543232508402076,0.021150561179344295,0.0
270,Lame MP3 Compression V2,1,0.11525,0.013282562500000001,0.0,0.12881148793156125,0.016592399423142747,0.0
270,Lame MP3 Compression V3,2,0.1775,0.03150625,0.0,0.12172318973418882,0.01481653491906533,0.0
270,Lame MP3 Compression V4,3,0.29625,0.0877640625,0.0,0.11096853040024443,0.012314014739189973,0.0
270,Lame MP3 Compression V5,4,0.53525,0.2864925625,0.0,0.09227008860372747,0.008513769250939718,0.0
270,Lame MP3 Compression V6,5,0.64575,0.41699306250000007,0.0,0.08395967002749771,0.0070492261911262975,0.0
