SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,COMPRESSION_RATIO
4228,Lame MP3 Compression V7,6,0.5655,0.05558499796167957
4228,Lame MP3 Compression V8,7,0.54475,0.054178556869139825
4228,Lame MP3 Compression V9,8,0,0.04120974317162658
4229,Lame MP3 Compression V1,0,0.04975,0.1494496534855279
4229,Lame MP3 Compression V2,1,0.13525,0.1279249898083979
4229,Lame MP3 Compression V3,2,0.23075,0.11618426416632695
4229,Lame MP3 Compression V4,3,0.423,0.10444353852425602
4229,Lame MP3 Compression V5,4,0.552,0.09001222992254382
4229,Lame MP3 Compression V6,5,0.78925,0.07411333061557276
4229,Lame MP3 Compression V7,6,0.6945,0.07026090501426824
4229,Lame MP3 Compression V8,7,0.9005,0.06188340807174888
4229,Lame MP3 Compression V9,8,0.93025,0.04862922951487974
4230,Lame MP3 Compression V1,0,0.0755,0.14067604791697808
4230,Lame MP3 Compression V2,1,0.08975,0.11940808438854605
4230,Lame MP3 Compression V3,2,0.083,0.10557109606884328
4230,Lame MP3 Compression V4,3,0.259,0.09083726591360423
4230,Lame MP3 Compression V5,4,0.57825,0.0726441886784395
4230,Lame MP3 Compression V6,5,0.781,0.0602165232431509
4230,Lame MP3 Compression V7,6,0.7015,0.05534795327881104
4230,Lame MP3 Compression V8,7,0.6865,0.05304178855886058
4230,Lame MP3 Compression V9,8,0.79825,0.040672844910422584
4231,Lame MP3 Compression V1,0,0,0.1262115143547253
4231,Lame MP3 Compression V2,1,0,0.10138502461246827
4231,Lame MP3 Compression V3,2,0,0.07753691870241844
4231,Lame MP3 Compression V4,3,0,0.04708472192497019
4231,Lame MP3 Compression V5,4,0,0.04647323202984071
4231,Lame MP3 Compression V6,5,0,0.04647323202984071
4231,Lame MP3 Compression V7,6,0,0.047329317883021985
4231,Lame MP3 Compression V8,7,0,0.01296358577674504
4231,Lame MP3 Compression V9,8,0,0.012989064522375434
4232,Lame MP3 Compression V1,0,0.0325,0.15143814994341356
4232,Lame MP3 Compression V2,1,0.06375,0.13196387008605412
4232,Lame MP3 Compression V3,2,0.1385,0.12068928701074075
4232,Lame MP3 Compression V4,3,0.25525,0.10710853921547693
4232,Lame MP3 Compression V5,4,0.45675,0.09109350643804318
4232,Lame MP3 Compression V6,5,0.735,0.07866584100275459
4232,Lame MP3 Compression V7,6,0.6875,0.0724520082851103
4232,Lame MP3 Compression V8,7,0.8005,0.06457261215861289
4232,Lame MP3 Compression V9,8,0.89475,0.052614721018129015
4233,Lame MP3 Compression V1,0,0.05925,0.14118852896585596
4233,Lame MP3 Compression V2,1,0.06425,0.11915184386410711
4233,Lame MP3 Compression V3,2,0.18175,0.1037774123977707
4233,Lame MP3 Compression V4,3,0.3655,0.08763425935811749
4233,Lame MP3 Compression V5,4,0.4925,0.0704661442207085
4233,Lame MP3 Compression V6,5,0,0.0585509598342978
4233,Lame MP3 Compression V7,6,0.5975,0.05381051013217741
4233,Lame MP3 Compression V8,7,0.5595,0.05201682646110482
4233,Lame MP3 Compression V9,8,0.7295,0.03970126625525827
4234,Lame MP3 Compression V1,0,0.04625,0.1388823642459055
4234,Lame MP3 Compression V2,1,0.05025,0.11633319809527877
4234,Lame MP3 Compression V3,2,0.1025,0.10198372872669813
4234,Lame MP3 Compression V4,3,0.26375,0.08750613909589802
4234,Lame MP3 Compression V5,4,0.488,0.06944118212295275
4234,Lame MP3 Compression V6,5,0.666,0.05906344088317567
4234,Lame MP3 Compression V7,6,0.594,0.05419487091883581
4234,Lame MP3 Compression V8,7,0.59925,0.04855757938117913
4234,Lame MP3 Compression V9,8,0,0.03831329674788068
4235,Lame MP3 Compression V1,0,0.02775,0.14580085840575688
4235,Lame MP3 Compression V2,1,0.06875,0.12607033802395848
4235,Lame MP3 Compression V3,2,0.1255,0.11351455232645043
4235,Lame MP3 Compression V4,3,0.33275,0.09532147509128569
4235,Lame MP3 Compression V5,4,0.551,0.07597531549614571
4235,Lame MP3 Compression V6,5,0.7065,0.06508509320749077
4235,Lame MP3 Compression V7,6,0.62075,0.05976810232538276
4235,Lame MP3 Compression V8,7,0.59225,0.05534795327881104
4235,Lame MP3 Compression V9,8,0.8165,0.04303239307296449
4236,Lame MP3 Compression V1,0,0.05075,0.13942111699959234
4236,Lame MP3 Compression V2,1,0.07225,0.11740725642070933
4236,Lame MP3 Compression V3,2,0.11025,0.10273134936812067
4236,Lame MP3 Compression V4,3,0.30075,0.08512026090501427
4236,Lame MP3 Compression V5,4,0.446,0.06738687321646963
4236,Lame MP3 Compression V6,5,0,0.057113738279657565
4236,Lame MP3 Compression V7,6,0.588,0.05246636771300448
4236,Lame MP3 Compression V8,7,0.552,0.04977578475336323
4236,Lame MP3 Compression V9,8,0,0.03802996331023237
4237,Lame MP3 Compression V1,0,0.0615,0.1452914798206278
4237,Lame MP3 Compression V2,1,0.09725,0.12425601304525072
4237,Lame MP3 Compression V3,2,0.1685,0.11422747655931513
4237,Lame MP3 Compression V4,3,0.344,0.10052996331023237
4237,Lame MP3 Compression V5,4,0.51825,0.08218507949449654
4237,Lame MP3 Compression V6,5,0.72875,0.06934366082348145
4237,Lame MP3 Compression V7,6,0.692,0.06237260497350183
4237,Lame MP3 Compression V8,7,0.681,0.06102731349368121
4237,Lame MP3 Compression V9,8,0.83875,0.04650937627395026
4238,Lame MP3 Compression V1,0,0.04875,0.14895893845354205
4238,Lame MP3 Compression V2,1,0.0695,0.1328156052221237
4238,Lame MP3 Compression V3,2,0.11675,0.1252331305225181
4238,Lame MP3 Compression V4,3,0.25975,0.11324792857798024
4238,Lame MP3 Compression V5,4,0.49925,0.09575931757727704
4238,Lame MP3 Compression V6,5,0.69725,0.08511939340202403
4238,Lame MP3 Compression V7,6,0.7025,0.07704772678631486
4238,Lame MP3 Compression V8,7,0.95625,0.06298345919833674
4238,Lame MP3 Compression V9,8,0.9665,0.05340345084130818
4239,Lame MP3 Compression V1,0,0.0395,0.14836326365014627
4239,Lame MP3 Compression V2,1,0.0685,0.1273515406461532
4239,Lame MP3 Compression V3,2,0.1155,0.11223334970425573
4239,Lame MP3 Compression V4,3,0.19675,0.09429651299352992
4239,Lame MP3 Compression V5,4,0.3605,0.07546283444726784
4239,Lame MP3 Compression V6,5,0.6795,0.05983216245649249
4239,Lame MP3 Compression V7,6,0.5785,0.053426149345518995
4239,Lame MP3 Compression V8,7,0.558,0.049070060430057016
4239,Lame MP3 Compression V9,8,0,0.036925327240503084
4240,Lame MP3 Compression V1,0,0.05075,0.1496942519364044
4240,Lame MP3 Compression V2,1,0.105,0.1279249898083979
4240,Lame MP3 Compression V3,2,0.11275,0.11691805951895638
4240,Lame MP3 Compression V4,3,0.197,0.1002853648593559
4240,Lame MP3 Compression V5,4,0.5155,0.0776600081532817
4240,Lame MP3 Compression V6,5,0.777,0.06432939258051365
4240,Lame MP3 Compression V7,6,0.6345,0.060171218915613535
4240,Lame MP3 Compression V8,7,0.6305,0.05637994292702813
4240,Lame MP3 Compression V9,8,0.8425,0.04147472482674276
4241,Lame MP3 Compression V1,0,0.062,0.14451965578356218
4241,Lame MP3 Compression V2,1,0.1015,0.12171424910849651
4241,Lame MP3 Compression V3,2,0.1405,0.10967094445986633
4241,Lame MP3 Compression V4,3,0.3575,0.09134974696248212
4241,Lame MP3 Compression V5,4,0.526,0.07290042920287844
4241,Lame MP3 Compression V6,5,0,0.06213832717644296
4241,Lame MP3 Compression V7,6,0.61925,0.05592449445879866
4241,Lame MP3 Compression V8,7,0.59625,0.05393863039439687
4241,Lame MP3 Compression V9,8,0,0.04178322051632466
4242,Lame MP3 Compression V1,0,0.049,0.13939484529478338
4242,Lame MP3 Compression V2,1,0.09325,0.11582071704640089
4242,Lame MP3 Compression V3,2,0.15125,0.10172748820225919
4242,Lame MP3 Compression V4,3,0.31575,0.08724989857145908
4242,Lame MP3 Compression V5,4,0.60275,0.06815997950075804
4242,Lame MP3 Compression V6,5,0.69225,0.059191561145395144
4242,Lame MP3 Compression V7,6,0.58475,0.05381051013217741
4242,Lame MP3 Compression V8,7,0.56975,0.051248104887788005
4242,Lame MP3 Compression V9,8,0,0.0409504388118981
4243,Lame MP3 Compression V1,0,0.04775,0.14113330615572767
4243,Lame MP3 Compression V2,1,0.108,0.12254382388911537
4243,Lame MP3 Compression V3,2,0.23625,0.11324908275580921
4243,Lame MP3 Compression V4,3,0.3505,0.10273134936812067
4243,Lame MP3 Compression V5,4,0.49,0.08560945780676722
4243,Lame MP3 Compression V6,5,0.6785,0.07350183448838157
4243,Lame MP3 Compression V7,6,0.66375,0.06805951895637995
4243,Lame MP3 Compression V8,7,0.60025,0.06616388096208724
4243,Lame MP3 Compression V9,8,0.83225,0.05075417855686914
4244,Lame MP3 Compression V1,0,0,0.13966571545046882
4244,Lame MP3 Compression V2,1,0,0.11569506726457399
4244,Lame MP3 Compression V3,2,0,0.09355890746025275
4244,Lame MP3 Compression V4,3,0,0.06127191194455769
4244,Lame MP3 Compression V5,4,0,0.046596004891969016
4244,Lame MP3 Compression V6,5,0,0.04647370566653078
4244,Lame MP3 Compression V7,6,0,0.04732980024459845
4244,Lame MP3 Compression V8,7,0,0.012963717896453323
4244,Lame MP3 Compression V9,8,0,0.012989196901752955
4245,Lame MP3 Compression V1,0,0.06,0.14700366897676315
4245,Lame MP3 Compression V2,1,0.073,0.1254790052996331
4245,Lame MP3 Compression V3,2,0.18075,0.11520587036282104
4245,Lame MP3 Compression V4,3,0.31525,0.09955156950672646
4245,Lame MP3 Compression V5,4,0.5015,0.08083978801467591
4245,Lame MP3 Compression V6,5,0.6915,0.06873216469629026
4245,Lame MP3 Compression V7,6,0.66425,0.061455360782715046
4245,Lame MP3 Compression V8,7,0.6235,0.0572360375050958
4245,Lame MP3 Compression V9,8,0.84675,0.043859559722788426
4246,Lame MP3 Compression V1,0,0.043,0.1504131878456578
4246,Lame MP3 Compression V2,1,0.0955,0.12837650274390894
4246,Lame MP3 Compression V3,2,0.1485,0.11684567914415665
4246,Lame MP3 Compression V4,3,0.31675,0.10428989344664859
4246,Lame MP3 Compression V5,4,0.47475,0.0867374175225812
4246,Lame MP3 Compression V6,5,0.7105,0.07405351156285367
4246,Lame MP3 Compression V7,6,0.6745,0.06707095727189255
4246,Lame MP3 Compression V8,7,0.67425,0.06380389058529606
4246,Lame MP3 Compression V9,8,0.85625,0.049561188101898315
4247,Lame MP3 Compression V1,0,0.05675,0.14578067672238076
4247,Lame MP3 Compression V2,1,0.10825,0.12743579290664492
4247,Lame MP3 Compression V3,2,0.1565,0.11691805951895638
4247,Lame MP3 Compression V4,3,0.33825,0.1028536485935589
4247,Lame MP3 Compression V5,4,0.48475,0.08548715858132898
4247,Lame MP3 Compression V6,5,0.726,0.07252344068487566
4247,Lame MP3 Compression V7,6,0.707,0.06622503057480636
4247,Lame MP3 Compression V8,7,0.781,0.05980432123929882
4247,Lame MP3 Compression V9,8,0.904,0.046381981247452096
4248,Lame MP3 Compression V1,0,0.0505,0.14553607827150428
4248,Lame MP3 Compression V2,1,0.12,0.12303302079086832
4248,Lame MP3 Compression V3,2,0.216,0.11422747655931513
4248,Lame MP3 Compression V4,3,0.40425,0.1002853648593559
4248,Lame MP3 Compression V5,4,0.54725,0.08022829188748472
4248,Lame MP3 Compression V6,5,0.84675,0.06555238483489605
4248,Lame MP3 Compression V7,6,0.716,0.06127191194455769
4248,Lame MP3 Compression V8,7,0.74275,0.058092132083163474
4248,Lame MP3 Compression V9,8,0,0.04306461475743987
4249,Lame MP3 Compression V1,0,0.04975,0.14759454207682945
4249,Lame MP3 Compression V2,1,0.08475,0.12555785697508062
4249,Lame MP3 Compression V3,2,0.11525,0.11300207127757254
4249,Lame MP3 Compression V4,3,0.21525,0.09801200059789456
4249,Lame MP3 Compression V5,4,0.54075,0.07597531549614571
4249,Lame MP3 Compression V6,5,0.7835,0.06303516901197924
4249,Lame MP3 Compression V7,6,0.70675,0.057269757212103096
4249,Lame MP3 Compression V8,7,0.6465,0.054579231705494224
4249,Lame MP3 Compression V9,8,0,0.0416444235655869
4250,Lame MP3 Compression V1,0,0.05,0.14260089686098654
4250,Lame MP3 Compression V2,1,0.0775,0.12034243783122707
4250,Lame MP3 Compression V3,2,0.19175,0.10909090909090909
4250,Lame MP3 Compression V4,3,0.36775,0.09404810436200571
4250,Lame MP3 Compression V5,4,0.5565,0.07545862209539339
4250,Lame MP3 Compression V6,5,0.71925,0.06322869955156951
4250,Lame MP3 Compression V7,6,0.67475,0.0572360375050958
4250,Lame MP3 Compression V8,7,0.611,0.05796983285772524
4250,Lame MP3 Compression V9,8,0.788,0.04438952303302079
4251,Lame MP3 Compression V1,0,0.02575,0.13990882010655448
4251,Lame MP3 Compression V2,1,0.0865,0.12069057558642338
4251,Lame MP3 Compression V3,2,0.122,0.10941587213461312
4251,Lame MP3 Compression V4,3,0.40675,0.09224757369662934
4251,Lame MP3 Compression V5,4,0.54175,0.07495115362851133
4251,Lame MP3 Compression V6,5,0,0.06649512603965364
4251,Lame MP3 Compression V7,6,0.597,0.0588078282316012
4251,Lame MP3 Compression V8,7,0.57225,0.0570141254097223
4251,Lame MP3 Compression V9,8,0,0.04372684468455387
4252,Lame MP3 Compression V1,0,0.01475,0.1487158581328985
4252,Lame MP3 Compression V2,1,0.03675,0.1254790052996331
4252,Lame MP3 Compression V3,2,0.039,0.10542193232776192
4252,Lame MP3 Compression V4,3,0.155,0.08719934773746434
4252,Lame MP3 Compression V5,4,0.3545,0.06885446392172849
4252,Lame MP3 Compression V6,5,0.49525,0.056869139828781085
4252,Lame MP3 Compression V7,6,0,0.05081532816958826
4252,Lame MP3 Compression V8,7,0,0.0462291072156543
4252,Lame MP3 Compression V9,8,0,0.03551263758662862
4253,Lame MP3 Compression V1,0,0.03075,0.13811364267258866
4253,Lame MP3 Compression V2,1,0.06,0.11351455232645043
4253,Lame MP3 Compression V3,2,0.135,0.09724327902457773
4253,Lame MP3 Compression V4,3,0.23675,0.0828938096559971
4253,Lame MP3 Compression V5,4,0.3895,0.06764749845188016
4253,Lame MP3 Compression V6,5,0,0.06008840298093143
4253,Lame MP3 Compression V7,6,0.628,0.05246524737887297
4253,Lame MP3 Compression V8,7,0.62025,0.048941940167837546
4253,Lame MP3 Compression V9,8,0,0.03984006320599603
4254,Lame MP3 Compression V1,0,0.05925,0.1401635668681002
4254,Lame MP3 Compression V2,1,0.11925,0.11761440071747346
4254,Lame MP3 Compression V3,2,0.19475,0.10275245030001495
4254,Lame MP3 Compression V4,3,0.394,0.08737801883367854
4254,Lame MP3 Compression V5,4,0.5615,0.0704661442207085
4254,Lame MP3 Compression V6,5,0.6665,0.059447801669834086
4254,Lame MP3 Compression V7,6,0.64,0.05381051013217741
4254,Lame MP3 Compression V8,7,0.5785,0.051248104887788005
4254,Lame MP3 Compression V9,8,0,0.03970126625525827
4255,Lame MP3 Compression V1,0,0.0305,0.14554461788131792
4255,Lame MP3 Compression V2,1,0.0535,0.12222673015737438
4255,Lame MP3 Compression V3,2,0.07975,0.10044628558006449
4255,Lame MP3 Compression V4,3,0.175,0.08379065149153339
4255,Lame MP3 Compression V5,4,0.33675,0.06431637163417395
4255,Lame MP3 Compression V6,5,0.53675,0.053682389869957936
4255,Lame MP3 Compression V7,6,0,0.04900600029894728
4255,Lame MP3 Compression V8,7,0,0.04458585125237556
4255,Lame MP3 Compression V9,8,0,0.03401059127501014
4256,Lame MP3 Compression V1,0,0.0365,0.14554461788131792
4256,Lame MP3 Compression V2,1,0.08025,0.12709530012171424
4256,Lame MP3 Compression V3,2,0.1395,0.11633319809527877
4256,Lame MP3 Compression V4,3,0.2905,0.10249620977557601
4256,Lame MP3 Compression V5,4,0.52625,0.08468749332706968
4256,Lame MP3 Compression V6,5,0.67725,0.07418163182507313
4256,Lame MP3 Compression V7,6,0.6835,0.06687877687856335
4256,Lame MP3 Compression V8,7,0.8635,0.06252268796310137
4256,Lame MP3 Compression V9,8,0.944,0.04984412034763298
4257,Lame MP3 Compression V1,0,0.0795,0.1342845495311863
4257,Lame MP3 Compression V2,1,0.15775,0.11520587036282104
4257,Lame MP3 Compression V3,2,0.22825,0.10468813697513249
4257,Lame MP3 Compression V4,3,0.42175,0.0896453322462291
4257,Lame MP3 Compression V5,4,0.54875,0.07142274765593151
4257,Lame MP3 Compression V6,5,0.6915,0.06066041581736649
4257,Lame MP3 Compression V7,6,0.6395,0.05393395841826335
4257,Lame MP3 Compression V8,7,0.60375,0.05454545454545454
4257,Lame MP3 Compression V9,8,0,0.04160721565430086
4258,Lame MP3 Compression V1,0,0.03275,0.14682582050351264
4258,Lame MP3 Compression V2,1,0.08275,0.12709530012171424
4258,Lame MP3 Compression V3,2,0.13175,0.11761440071747346
4258,Lame MP3 Compression V4,3,0.3095,0.10441801370886805
4258,Lame MP3 Compression V5,4,0.48875,0.08904358224253166
4258,Lame MP3 Compression V6,5,0.7345,0.07687215733168201
4258,Lame MP3 Compression V7,6,0.707,0.06976148277850142
4258,Lame MP3 Compression V8,7,0.92575,0.0649569729452713
4258,Lame MP3 Compression V9,8,0.9455,0.05011637590484935
4259,Lame MP3 Compression V1,0,0.044,0.14137790460660415
4259,Lame MP3 Compression V2,1,0.07175,0.12254382388911537
4259,Lame MP3 Compression V3,2,0.17775,0.11422747655931513
4259,Lame MP3 Compression V4,3,0.28025,0.10297594781899715
4259,Lame MP3 Compression V5,4,0.50425,0.08475336322869956
4259,Lame MP3 Compression V6,5,0.74775,0.0720342437831227
4259,Lame MP3 Compression V7,6,0.66975,0.06604158173664901
4259,Lame MP3 Compression V8,7,0.7725,0.0654300856094578
4259,Lame MP3 Compression V9,8,0.91375,0.050086628618018755
4260,Lame MP3 Compression V1,0,0.07475,0.14861950417458522
4260,Lame MP3 Compression V2,1,0.10425,0.12837650274390894
4260,Lame MP3 Compression V3,2,0.17875,0.11684567914415665
4260,Lame MP3 Compression V4,3,0.35525,0.1030086908244539
4260,Lame MP3 Compression V5,4,0.52475,0.08648117699814226
4260,Lame MP3 Compression V6,5,0.702,0.07405351156285367
4260,Lame MP3 Compression V7,6,0.67825,0.06822403963186778
4260,Lame MP3 Compression V8,7,0.68,0.06572569451858812
4260,Lame MP3 Compression V9,8,0.8655,0.049838782003373834
4261,Lame MP3 Compression V1,0,0.074,0.1491319852234631
4261,Lame MP3 Compression V2,1,0.08775,0.12914522431722578
4261,Lame MP3 Compression V3,2,0.1635,0.11735816019303452
4261,Lame MP3 Compression V4,3,0.35225,0.10352117187333176
4261,Lame MP3 Compression V5,4,0.48025,0.08917170250475112
4261,Lame MP3 Compression V6,5,0.74275,0.0752065939228289
4261,Lame MP3 Compression V7,6,0.691,0.06803185923853858
4261,Lame MP3 Compression V8,7,0.73775,0.06636629582968546
4261,Lame MP3 Compression V9,8,0.88175,0.04969998505263607
4262,Lame MP3 Compression V1,0,0.053,0.1422134910636117
4262,Lame MP3 Compression V2,1,0.0835,0.12068928701074075
4262,Lame MP3 Compression V3,2,0.1295,0.11146462813093891
4262,Lame MP3 Compression V4,3,0.3105,0.09916508295786979
4262,Lame MP3 Compression V5,4,0.493,0.08366253122931391
4262,Lame MP3 Compression V6,5,0.6445,0.07366915077619525
4262,Lame MP3 Compression V7,6,0.68275,0.06303516901197924
4262,Lame MP3 Compression V8,7,0.685,0.05752599773654203
4262,Lame MP3 Compression V9,8,0.85,0.046224722939932954
4263,Lame MP3 Compression V1,0,0.03475,0.1430900937627395
4263,Lame MP3 Compression V2,1,0.0645,0.12034243783122707
4263,Lame MP3 Compression V3,2,0.1035,0.10640032613126783
4263,Lame MP3 Compression V4,3,0.178,0.09343660823481452
4263,Lame MP3 Compression V5,4,0.341,0.07729311047696698
4263,Lame MP3 Compression V6,5,0.578,0.06506318793314309
4263,Lame MP3 Compression V7,6,0,0.0572360375050958
4263,Lame MP3 Compression V8,7,0.5305,0.0534447615165104
4263,Lame MP3 Compression V9,8,0,0.04266714227476559
4264,Lame MP3 Compression V1,0,0.039,0.15066942837009673
4264,Lame MP3 Compression V2,1,0.0845,0.13222011061049305
4264,Lame MP3 Compression V3,2,0.1295,0.12248297068181332
4264,Lame MP3 Compression V4,3,0.307,0.10838974183767162
4264,Lame MP3 Compression V5,4,0.53375,0.09288719010911575
4264,Lame MP3 Compression V6,5,0.72175,0.07866584100275459
4264,Lame MP3 Compression V7,6,0.64625,0.07418163182507313
4264,Lame MP3 Compression V8,7,0.75625,0.07712839785612094
